,dayreturn,price,Beta,3MoFear,MarketCapitalization,JSpread,VWkAvg,ndr,yrHi,yrLo,qHi,qLo,mHi,mLo,PriceToBook,ndvratio,XLB,XLE,XLF,XLI,XLK,XLP,XLU,XLV,XLY,Y
3231,0.08085977482088036,10.56,1.6462,-0.07635203037957461,351.4262,3.5,11.515,0.0625,0.7505330490405118,1.2452830188679245,0.9361702127659576,1.2452830188679245,1.0,1.1945701357466063,3.2035,1.5657745947983415,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
3232,0.08333333333333326,10.01,1.2728,-0.07635203037957461,284.8868,3.5,11.515,-0.025974026,0.48924733574033896,1.3825966850828728,0.9833005893909627,1.2719186785260483,1.0,1.2103990326481258,0.9276,0.38722881702824397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
3235,0.07908428720083238,10.37,1.1036,-0.07635203037957461,2176.3252,3.5,11.515,0.019286403,0.7487364620938628,1.2463942307692306,0.9971153846153845,1.22,1.0,1.22,3.5566,0.4127983215316024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
3236,0.08720930232558155,14.96,1.1674,-0.08620430304416404,506.7501,3.46,11.416666666666666,0.0,0.7995724639001852,2.5616438356164384,0.7995724639001852,1.5422680412371137,1.0,1.5422680412371137,24.1505,0.28111894351744443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
3237,0.08627457516339887,16.620001000000002,1.2722,-0.08620430304416404,219.9696,3.46,11.416666666666666,-0.043923042,0.35264164327091785,1.3221957836117741,0.6590008588025719,1.3221957836117741,1.0,1.3221957836117741,3.0659,0.4522079373951928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
3238,0.10635260528194146,15.5,1.0295,-0.08620430304416404,525.4747,3.46,11.416666666666666,0.023870968,1.0,3.263157894736842,1.0,1.5593561368209257,1.0,1.5593561368209257,100.8196,0.6291311008973517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
3240,0.0981308411214954,2.35,1.8671,-0.08620430304416404,368.7806,3.46,11.416666666666666,0.1063829787234043,0.4003407155025554,2.117117117117117,0.5199115044247788,1.3905325443786982,1.0,1.3055555555555556,2.444,1.8131195335276968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
3241,0.08219172452621604,1.580001,0.0992,-0.08620430304416404,578.9571,3.46,11.416666666666666,0.03797465950970902,0.26333336833331583,1.338982763573929,0.8272252213480518,1.338982763573929,0.8272252213480518,1.338982763573929,27.1798,0.6438188494492044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
3243,0.13831911002975295,97.110001,1.0393,-0.08267582076270075,6246.5036,3.46,11.371666666666668,-0.021727947,0.7384790950570342,1.199925874212282,0.9310642205830041,1.1453001516063197,1.0,1.144895083706673,5.8943,0.2748680533995653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
3244,0.28953702448302865,85.779999,1.1681,-0.08267582076270075,3086.823,3.46,11.371666666666668,-0.010841700000000001,1.0,2.4403981257241467,1.0,1.535075115693001,1.0,1.512074722369117,4.9107,0.27944867397306117,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
3245,0.10134633507853419,29.450001,0.8238,-0.08267582076270075,1227.4271,3.46,11.371666666666668,-0.007470322,1.0,2.242955140898705,1.0,1.529870181818182,1.0,1.488877629480403,7.5962,0.9008401719421649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
3246,0.1063829787234043,2.6,1.8612,-0.08267582076270075,408.0282,3.46,11.371666666666668,0.21153846153846145,0.44293015332197616,2.3423423423423424,0.5909090909090908,1.5384615384615385,1.0,1.3978494623655913,2.7041,3.520767353901438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
3247,0.08349890241059121,21.799999,-0.1291,-0.08267582076270075,576.8486,3.46,11.371666666666668,-0.03669720351822037,0.8288973318972369,1.2111110555555555,0.8288973318972369,1.0834989024105912,0.8808080404040404,1.0834989024105912,1.4364,0.5660377358490566,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3248,0.0852632105263158,20.620001000000002,0.7166,-0.08267582076270075,281.1889,3.46,11.371666666666668,-0.048496603,0.8083105056840455,3.105421837349398,0.9292474119311667,1.4697078403421242,1.0,1.280745403726708,6.6543,0.5039164490861618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
3249,0.13207547169811318,2.4,2.2436,-0.08267582076270075,999.0498,3.46,11.371666666666668,-0.050000000000000044,0.6138107416879794,1.4457831325301205,1.0,1.4457831325301205,1.0,1.263157894736842,2.3169,0.30295341520349134,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
3250,0.10857142857142854,3.88,1.0835,-0.08267582076270075,202.6263,3.46,11.371666666666668,-0.025773196,1.0,2.852941176470588,1.0,1.4865900383141764,1.0,1.39568345323741,1.8172,0.729892069450962,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
3251,0.0870786516853932,11.61,1.173,-0.07956804256201533,434.2528,3.5,11.451666666666668,-0.006029285,0.5234445446348062,1.162162162162162,0.5234445446348062,1.162162162162162,1.0,1.162162162162162,1.4509999999999998,0.8247048138056312,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
3252,0.0932642487046631,4.22,1.9909,-0.07956804256201533,293.3369,3.5,11.451666666666668,-0.018957346,0.5994318181818181,1.306501547987616,0.8902953586497889,1.306501547987616,1.0,1.2303206997084546,2.7187,0.6868878617805656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
3254,0.08821104699093141,13.2,1.619,-0.07956804256201533,1132.6524,3.5,11.451666666666668,0.004545455,0.6710726995424503,1.233644859813084,0.7852469235720955,1.233644859813084,1.0,1.233644859813084,11.5655,0.5868167202572347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
3255,0.21153846153846145,3.15,1.8559,-0.07956804256201533,494.3229,3.5,11.451666666666668,-0.05396825400000001,0.5366269165247018,2.8378378378378377,1.0,1.863905325443787,1.0,1.693548387096774,3.2760000000000002,0.2712331215250199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
3256,0.1266375545851528,2.58,1.4687,-0.07956804256201533,259.7776,3.5,11.451666666666668,-0.050387596899224785,0.581081081081081,1.72,0.581081081081081,1.4827586206896552,1.0,1.3945945945945946,27.7211,0.6068944195393414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
3257,0.0843706777316735,15.68,2.2449,-0.07956804256201533,1185.945,3.5,11.451666666666668,0.014030612,0.7832167832167832,1.1470373079736649,0.8094991838152201,1.1104815864022664,1.0,1.1104815864022664,2.1668,0.6,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3258,0.1400862683236137,21.16,-0.2153,-0.07956804256201533,712.4113,3.5,11.451666666666668,0.06474484900000001,0.8966101694915254,1.2949816401468788,1.0,1.258026159334126,1.0,1.2432432432432432,1.7873,0.42846693973083677,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
3259,0.12683958309291055,80.400002,0.3716,-0.07956804256201533,3165.6234,3.5,11.451666666666668,0.003980087,1.0,1.4658159513515387,1.0,1.341117608988864,1.0,1.290529747841569,5.8382,0.2021214704171233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
3260,0.0756646216768917,10.52,1.2615,-0.07936066449313706,20352.7765,3.47,11.535000000000002,0.012357413999999999,0.983177570093458,2.6169154228855724,0.983177570093458,2.6169154228855724,0.983177570093458,1.518037518037518,1160.6355,0.5930034831738021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
3262,0.08196721311475419,3.3,2.0315,-0.07936066449313706,517.3204,3.47,11.535000000000002,0.066666667,0.40590405904059035,1.182795698924731,0.559322033898305,1.182795698924731,0.9401709401709402,1.182795698924731,223.5015,1.344079542030732,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
3263,0.13791012380984946,74.91999799999999,1.5824,-0.07936066449313706,5360.6864,3.47,11.535000000000002,-0.019220436,0.7641778583825187,2.4293125162127107,0.8314282229338783,1.4371762241094144,1.0,1.3719098448652287,10.7227,0.36086751683745033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
3264,0.21402221402214017,16.450001,1.2345,-0.07936066449313706,1385.7809,3.47,11.535000000000002,0.0,0.6638418214753098,1.3045203013481366,0.9653755888864091,1.3045203013481366,1.0,1.3045203013481366,2.8685,0.25255344270958047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
3265,0.10317460317460325,4.17,1.0799,-0.07936066449313706,217.7711,3.47,11.535000000000002,0.146282974,1.0,3.066176470588235,1.0,1.5977011494252875,1.0,1.5,1.953,1.5703520031116298,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
3266,0.08812132146227425,224.61000099999998,1.3224,-0.08748428332950042,27860.7942,3.43,11.855000000000002,0.031432247,0.8813765677503778,2.256253081177707,0.9357190782787599,1.2576852345077605,1.0,1.1909963718330001,30.5473,1.0044162942384347,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3267,0.1074058033780858,25.57,1.4977,-0.08748428332950042,1138.6998,3.43,11.855000000000002,-0.026202581000000003,1.0,2.435238095238095,1.0,1.547820823244552,1.0,1.4253064980319676,2.5741,0.5472268907563025,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
3268,0.08071751681614359,38.560001,1.7139,-0.08748428332950042,4763.7852,3.43,11.855000000000002,0.043309102,1.0,2.1553942512797235,1.0,1.45344890865251,1.0,1.2402702155033773,4.1593,1.4109182698478344,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
3270,0.07521367521367539,6.29,1.1577,-0.08748428332950042,7020.3925,3.43,11.855000000000002,-0.00317965,0.8211488250652741,1.332627118644068,0.833112582781457,1.2430830039525693,0.9236417033773863,1.1735074626865671,336.7057,0.7758500069959423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
3272,0.09000003448275873,31.610001,0.8190000000000001,-0.08748428332950042,1317.4524,3.43,11.855000000000002,0.010123347,1.0,2.40746389946687,1.0,1.642077974025974,1.0,1.5980788373064287,8.1533,0.3498812864234837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
3274,0.07614575972140458,45.790001000000004,1.459,-0.08748428332950042,1655.1049,3.43,11.855000000000002,0.04826379,0.5778647419955766,1.4513471458430158,0.9181873254098121,1.4513471458430158,0.9181873254098121,1.1253379730975173,2.6722,1.1146327260627236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
3275,0.11002444987775073,9.08,0.9984,-0.08748428332950042,439.2904,3.43,11.855000000000002,-0.002202643,0.6394366197183099,1.7631067961165048,0.7630252100840336,1.147914032869785,1.0,1.147914032869785,4.3951,0.4721478958890781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
3276,0.08228980322003587,6.05,1.1663,-0.08748428332950042,261.1916,3.43,11.855000000000002,-0.018181818,0.41495198902606306,1.2955032119914347,0.7360097323600973,1.2577962577962578,1.0,1.2577962577962578,1.9037,0.2934112301200909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
3277,0.32081253353775385,34.459998999999996,0.4849,-0.08748428332950042,836.6543,3.43,11.855000000000002,0.058328557,0.9845713999999999,1.9657727914562009,1.0,1.9479930498590696,1.0,1.5439067652329748,5.8034,0.22859211002533478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
3280,0.08947368421052637,10.35,0.4574,-0.08748428332950042,448.3217,3.43,11.855000000000002,0.033816425,0.7888719512195123,1.5563909774436089,0.7961538461538461,1.2469879518072287,1.0,1.2469879518072287,6.8906,0.8962027242979986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
3283,0.08278867102396514,9.94,0.9981,-0.08748428332950042,829.421,3.43,11.855000000000002,0.011066398,0.8696412948381452,2.0494845360824745,1.0,1.2630241423125794,1.0,1.2630241423125794,1.4208,0.45363408521303256,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
3284,0.07714054927302105,26.67,1.2794,-0.08748428332950042,2029.747,3.43,11.855000000000002,0.014623135,0.9357894736842106,2.1682926829268294,0.9357894736842106,1.1707637765248562,1.0,1.1707637765248562,2.4258,1.0299016819696107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
3285,0.1462829736211031,4.78,1.0834,-0.08748428332950042,249.6273,3.43,11.855000000000002,0.00209205,1.0,3.514705882352941,1.0,1.831417624521073,1.0,1.7194244604316549,2.2387,0.2913093284621815,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
3287,0.08934440823355128,82.910004,1.0842,-0.08125621525904292,4068.3411,3.39,12.006666666666668,-0.048727546,1.0,1.942141155824342,1.0,1.3505457786373316,1.0,1.1577992297472528,4.0323,0.9012879661668589,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
3289,0.09639727361246342,11.26,2.0703,-0.08125621525904292,541.1151,3.39,12.006666666666668,-0.007992895,0.9161920260374289,1.8704318936877078,0.9305785123966942,1.2146709816612729,1.0,1.2146709816612729,0.6942,0.5817490494296578,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
3290,0.12287334129023275,29.700001,1.6880000000000002,-0.08125621525904292,1015.0166,3.39,12.006666666666668,-0.047138112999999995,0.35624325214429947,2.7049181238615665,0.4153846177514793,1.3141593362831858,1.0,1.2452830607966456,10.4298,0.5953508394317693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
3292,0.11475409836065564,12.24,0.1839,-0.08125621525904292,881.0976,3.39,12.006666666666668,-0.005718954,0.667757774140753,1.5280898876404494,0.7162083089526039,1.2553846153846153,1.0,1.2035398230088497,2.7317,0.38927860050229496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
3293,0.10128388017118395,7.72,1.6,-0.08125621525904292,280.2561,3.39,12.006666666666668,-0.13989637300000002,0.27405040823571175,1.2655737704918033,0.27405040823571175,1.2655737704918033,1.0,1.2655737704918033,3.1917,1.2750779119594857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
3294,0.09210526315789491,2.49,1.4574,-0.08125621525904292,250.7156,3.39,12.006666666666668,-0.004016064257028162,0.5608108108108109,1.6600000000000001,0.5608108108108109,1.4310344827586208,0.9651162790697675,1.3244680851063833,26.7541,1.0730906104571585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
3295,0.07739703802067921,27.98,2.1569,-0.08125621525904292,1505.6877,3.39,12.006666666666668,0.002501751,0.6407144786221424,3.33492252681764,0.7859551003345562,1.2888070607465252,1.0,1.2888070607465252,3.0435,0.729345995075989,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
3296,0.12215909090909105,3.95,2.031,-0.08125621525904292,619.2169,3.39,12.006666666666668,-0.0075949369999999995,0.48585485854858546,1.4157706093189966,0.6694915254237288,1.4157706093189966,1.0,1.4157706093189966,267.5246,0.5705226838252436,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
3297,0.08239700374531833,2.89,1.9597,-0.08125621525904292,1469.3299,3.39,12.006666666666668,0.01384083044982698,0.5017361111111112,1.467005076142132,0.6736596736596737,1.3018018018018018,1.0,1.3018018018018018,1.5469,0.8720418201014601,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
3298,0.08506944444444442,6.25,1.9026,-0.08125621525904292,291.4938,3.39,12.006666666666668,0.0064,0.6991051454138703,1.7123287671232876,0.8064516129032258,1.0850694444444444,0.984251968503937,1.0850694444444444,3.08,0.6904851447912749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
3299,0.1122213681783244,14.47,0.6399,-0.08125621525904292,526.7364,3.39,12.006666666666668,0.02487906,0.6245144583513164,1.9370816599732263,0.7199004975124378,1.1613162118780096,1.0,1.1375786163522013,3.424,0.23006001565625817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
3301,0.08552625952219772,1.6500009999999998,0.7916,-0.07149155613297142,7761.2317,3.41,11.943333333333333,0.08484843342519177,0.6346155251478749,1.6336643564356434,0.7500001136363119,1.0999999333333776,0.7783019913669852,1.0855262595221977,450.4235,0.21883927842625092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
3302,0.08502538071066001,17.1,1.1153,-0.07149155613297142,433.7044,3.41,11.943333333333333,-0.015789473999999998,0.6249999771564336,4.464751958224543,0.6587057264524548,1.4345637583892619,1.0,1.3846153846153848,3.2571,0.5796184359652437,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
3303,0.08202547998185561,73.08000200000001,1.1624,-0.07149155613297142,36338.8108,3.41,11.943333333333333,-0.001778941,1.0,1.6761469117498586,1.0,1.2464608690694037,1.0,1.18424895777425,5.4753,0.3879332319565428,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
3304,0.07752185795522615,34.610001000000004,1.1449,-0.07149155613297142,1419.9821,3.41,11.943333333333333,-0.002889425,0.877758077605884,1.2413917590169212,0.877758077605884,1.1657123554829116,0.9732845901775988,1.1460264852309112,3.1519,0.24033031433137986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
3305,0.0762825116588941,32.310001,1.1168,-0.07149155613297142,12666.4447,3.41,11.943333333333333,-0.0061900340000000005,0.9455663708262435,2.285007142857143,0.9670757557617481,1.1580645519713262,0.9670757557617481,1.1344803721910113,1.6313,0.4601040522701809,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3307,0.10299401197604796,9.21,1.8704,-0.08059545023000858,388.2977,3.39,11.78,0.023887079,0.763681592039801,4.951612903225807,0.763681592039801,1.4234930448222567,1.0,1.3644444444444446,16.2666,0.3239836117239206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
3308,0.08484843342519177,1.7900009999999997,0.7982,-0.08059545023000858,8419.7605,3.39,11.78,0.011173178115542859,0.6884616582839775,1.772278217821782,0.8136364483470688,1.1933332044445302,0.8443396960661811,1.1776314620845643,488.6413,0.48638567698619917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
3310,0.11656237023587113,33.910007,0.5583,-0.08059545023000858,2774.5669,3.39,11.78,-0.0061928619999999995,1.0,1.288866314412088,1.0,1.2620046070043662,1.0,1.1417507314560074,2.4824,0.3658860265417642,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3312,0.08424340356453675,34.75,1.9201,-0.06436188398681053,500.9897,3.36,11.495,0.011510848999999998,0.4592308830244716,1.3627450980392157,0.8819796506609314,1.3627450980392157,1.0,1.353720296065446,3.5269999999999997,0.507478810038225,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3314,0.2438212336586867,26.17,-0.1281,-0.06436188398681053,692.4829,3.36,11.495,-0.07145590370653432,0.9950570720554021,1.453888888888889,0.9950570720554021,1.3517561285249935,1.0,1.3517561285249935,1.7244,0.576,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3315,0.10655063586434776,40.709998999999996,0.4946,-0.06436188398681053,988.3981,3.36,11.495,-0.046917220999999995,1.0,2.322304431129239,1.0,2.301299982967779,1.0,1.823924686379928,6.856,0.4629142078983205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
3316,0.10966057441253252,4.25,1.675,-0.06436188398681053,355.3,3.36,11.495,0.025882352999999997,0.9042553191489361,1.6932270916334662,1.0,1.2957317073170733,1.0,1.2686567164179103,1.1437,0.47190142961404713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
3317,0.09547738693467345,2.18,2.2378,-0.06436188398681053,907.4702,3.36,11.495,-0.04587155963302758,0.5575447570332481,1.313253012048193,0.9083333333333334,1.2178770949720672,0.9083333333333334,1.1473684210526318,2.1045,0.48605200945626476,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
3319,0.07813554661301136,32.150002,1.5881,-0.06436188398681053,222.90099999999998,3.36,11.495,-0.015863234,0.5863578483911053,4.116517541613317,0.6989130869565218,1.4707228055479047,1.0,1.3978261739130435,1.6252,0.5793795620437956,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
3320,0.07780784844384314,15.93,1.1682,-0.06264527336562131,539.6076,3.35,11.295,-0.008788449,0.851416400396387,2.7277397260273974,0.851416400396387,1.6422680412371136,1.0,1.589820359281437,25.7164,0.637618873445501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
3322,0.13671875,2.91,1.4608,-0.06264527336562131,293.005,3.35,11.295,-0.04467353951890041,0.6554054054054054,1.9400000000000002,0.6554054054054054,1.6724137931034484,1.0,1.5478723404255321,31.2668,0.8148461278322624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
3326,0.40414348590086346,93.529999,1.0896,-0.05422726467863681,22091.9107,3.37,11.208333333333334,-0.039238726,1.0,1.554170804253905,1.0,1.4979180092555735,1.0,1.4471608129581068,17.9481,0.27742027515374373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
3327,0.10749646393210743,7.83,1.4948,-0.05422726467863681,402.2526,3.37,11.208333333333334,0.020434227,0.6508728179551123,1.3882978723404256,0.972670807453416,1.1137980085348507,1.0,1.1137980085348507,1.6271,0.6140327159659321,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
3328,0.15595071819425455,33.799999,1.5487,-0.0606699185338333,3291.1152,3.43,11.13,-0.0047337279999999995,0.9199781480686908,1.4130434364548494,1.0,1.3455413079004255,1.0,1.1559507181942545,9.8893,0.27058923576989946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
3329,0.08915198945436464,17.469998999999998,1.0286,-0.0606699185338333,592.2608,3.43,11.13,-0.0068688609999999995,1.0,3.677894526315789,1.0,1.7575451710261567,1.0,1.5311129710780016,113.6334,0.5444183415992343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
3330,0.13485243593826723,48.810001,1.2427,-0.0606699185338333,1494.6615,3.43,11.13,-0.007580455,0.87410460243553,1.6681476760082021,1.0,1.408657956210219,1.0,1.1348524359382672,-177.0531,0.21128813912319067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
3332,0.1131273210111925,68.089996,0.9511,-0.035099371600608276,3856.3616,3.48,11.195,-0.008664944,1.0,1.3198293467726303,1.0,1.2384502728264823,1.0,1.1365380737773327,3.9086,0.6118466299862448,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3333,0.16731517509727634,12.0,0.4387,-0.035099371600608276,223.0356,3.48,11.195,0.11666666699999999,0.800533689126084,2.9629629629629632,1.0,1.2793176972281448,1.0,1.2618296529968454,6.1612,1.0443076923076924,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
3334,0.13210594741944282,35.049999,1.2252,-0.027045088515098903,812.3389999999999,3.51,11.208333333333334,-0.025677519,0.846822900382288,1.7031097667638486,0.9364146139460326,1.142438037809648,0.9892745977984758,1.1321059474194428,2.372,0.28546662814215545,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3337,0.1166666666666667,13.4,0.3494,-0.027045088515098903,249.0564,3.51,11.208333333333334,-0.014179104,0.8939292861907939,3.308641975308642,1.0,1.4285714285714284,1.0,1.391484942886812,6.88,1.3453152622274602,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
3338,0.11455847255369922,14.01,1.4965,-0.026955593484055962,399.18699999999995,3.62,11.448333333333332,0.019271949,0.9346230820547031,1.4354508196721312,1.0,1.380295566502463,1.0,1.2690217391304348,5.0111,0.5809188201513965,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
3340,0.11731843575418988,6.0,2.1045,-0.0236708132601976,568.8480000000002,3.61,11.658333333333331,0.06333333299999999,1.0,2.830188679245283,1.0,1.6666666666666665,1.0,1.6528925619834711,5.6306,0.7835022088112423,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
