symbol,name,lastsale,marketcap,adr_tso,ipoyear,sector,industry,summary_quote,serialid
TGT,Target Corporation,63.75,35808085830,n/a,n/a,Consumer Services,Department/Specialty Retail Stores,http://www.nasdaq.com/symbol/tgt,2713
TARO,Taro Pharmaceutical Industries Ltd.,107.34,4404393557.16,n/a,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/taro,2714
TTM,Tata Motors Ltd,38.86,26391227330.46,n/a,n/a,Capital Goods,Auto Manufacturing,http://www.nasdaq.com/symbol/ttm,2715
TCO,"Taubman Centers, Inc.",70.9,4284530461.7,n/a,1992,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/tco,2716
TCO^J,"Taubman Centers, Inc.",25.25,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/tco^j,2717
TCO^K,"Taubman Centers, Inc.",24.461,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/tco^k,2718
TMHC,Taylor Morrison Home Corporation,19,2269001356,n/a,2013,Capital Goods,Homebuilding,http://www.nasdaq.com/symbol/tmhc,2719
TCP,"TC PipeLines, LP",59.49,4099574820.51,n/a,n/a,Public Utilities,Natural Gas Distribution,http://www.nasdaq.com/symbol/tcp,2720
TCB,TCF Financial Corporation,17.3,2958280312.6,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/tcb,2721
TCB.WS,TCF Financial Corporation,n/a,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/tcb.ws,2722
TCB^B,TCF Financial Corporation,25.83,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/tcb^b,2723
TCB^C,TCF Financial Corporation,25.4219,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/tcb^c,2724
TSI,"TCW Strategic Income Fund, Inc.",5.46,260370785.22,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/tsi,2725
TEL,TE Connectivity Ltd.,75.38,26785756922.98,n/a,n/a,Consumer Non-Durables,Electronic Components,http://www.nasdaq.com/symbol/tel,2726
TMH,"Team Health Holdings, Inc.",43.5,3244671394.5,n/a,2009,Technology,Professional Services,http://www.nasdaq.com/symbol/tmh,2727
TISI,"Team, Inc.",33.45,986636851.5,n/a,n/a,Consumer Services,Other Consumer Services,http://www.nasdaq.com/symbol/tisi,2728
FTI,TechnipFMC plc,33.41,7540704722.07,n/a,n/a,Energy,Metal Fabrications,http://www.nasdaq.com/symbol/fti,2729
TECK,Teck Resources Ltd,24.24,13757327475.12,n/a,n/a,Basic Industries,Mining & Quarrying of Nonmetallic Minerals (No Fuels),http://www.nasdaq.com/symbol/teck,2730
TK,Teekay Corporation,10.16,870157924.4,n/a,n/a,Transportation,Marine Transportation,http://www.nasdaq.com/symbol/tk,2731
TGP,Teekay LNG Partners L.P.,18.65,1484017800,n/a,2005,Consumer Services,Marine Transportation,http://www.nasdaq.com/symbol/tgp,2732
TGP^A,Teekay LNG Partners L.P.,24.97,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/tgp^a,2733
TOO,Teekay Offshore Partners L.P.,5.99,869539853.49,n/a,2006,Consumer Services,Marine Transportation,http://www.nasdaq.com/symbol/too,2734
TOO^A,Teekay Offshore Partners L.P.,20.94,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/too^a,2735
TOO^B,Teekay Offshore Partners L.P.,23.15,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/too^b,2736
TNK,Teekay Tankers Ltd.,2.47,386061000,n/a,2007,Consumer Services,Marine Transportation,http://www.nasdaq.com/symbol/tnk,2737
GCI,TEGNA Inc.,9.99,1164917736.18,n/a,2015,Consumer Services,Newspapers/Magazines,http://www.nasdaq.com/symbol/gci,2738
TGNA,TEGNA Inc.,23.46,5030211348.06,n/a,n/a,Consumer Services,Broadcasting,http://www.nasdaq.com/symbol/tgna,2739
TRC,Tejon Ranch Co,23.64,491463685.44,n/a,n/a,Finance,Real Estate,http://www.nasdaq.com/symbol/trc,2740
HQH,Tekla Healthcare Investors,23.39,922932584.14,n/a,1987,n/a,n/a,http://www.nasdaq.com/symbol/hqh,2741
THQ,Tekla Healthcare Opportunies Fund,17.03,741079029.73,n/a,2014,n/a,n/a,http://www.nasdaq.com/symbol/thq,2742
HQL,Tekla Life Sciences Investors,18.29,383624738.98,n/a,1992,n/a,n/a,http://www.nasdaq.com/symbol/hql,2743
THW,Tekla World Healthcare Fund,14.02,432589567.52,n/a,2015,n/a,n/a,http://www.nasdaq.com/symbol/thw,2744
TDOC,"Teladoc, Inc.",20.45,941364134.2,n/a,2015,Health Care,Medical/Nursing Services,http://www.nasdaq.com/symbol/tdoc,2745
TEO,Telecom Argentina Stet - France Telecom S.A.,22.7,4330879564.2,n/a,n/a,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/teo,2746
TI,Telecom Italia S.P.A.,8.99,19086591937.72,n/a,n/a,Consumer Services,Telecommunications Equipment,http://www.nasdaq.com/symbol/ti,2747
TI.A,Telecom Italia S.P.A.,n/a,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ti.a,2748
TDY,Teledyne Technologies Incorporated,130.22,4550063378.32,n/a,n/a,Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/tdy,2749
TFX,Teleflex Incorporated,170.84,7526055350.76,n/a,n/a,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/tfx,2750
VIV,Telefonica Brasil S.A.,15.2,25668149180,n/a,n/a,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/viv,2751
TEF,Telefonica SA,9.66,48060424243.02,n/a,1988,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/tef,2752
TDA,"Telephone and Data Systems, Inc.",24.4865,0,n/a,n/a,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/tda,2753
TDE,"Telephone and Data Systems, Inc.",25.48,0,n/a,n/a,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/tde,2754
TDI,"Telephone and Data Systems, Inc.",25.22,0,n/a,n/a,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/tdi,2755
TDJ,"Telephone and Data Systems, Inc.",25.42,0,n/a,n/a,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/tdj,2756
TDS,"Telephone and Data Systems, Inc.",29.7,3265300506.6,n/a,n/a,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/tds,2757
TU,TELUS Corporation,33.46,19755800247.12,n/a,n/a,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/tu,2758
TDF,"Templeton Dragon Fund, Inc.",17.67,611809790.7,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/tdf,2759
EMF,Templeton Emerging Markets Fund,13.02,234483169.2,n/a,1987,n/a,n/a,http://www.nasdaq.com/symbol/emf,2760
TEI,"Templeton Emerging Markets Income Fund, Inc.",11.42,548141933.56,n/a,1993,n/a,n/a,http://www.nasdaq.com/symbol/tei,2761
GIM,"Templeton Global Income Fund, Inc.",6.64,890717209.12,n/a,1988,n/a,n/a,http://www.nasdaq.com/symbol/gim,2762
TPX,"Tempur Sealy International, Inc.",43.49,2518099007.56,n/a,2003,Consumer Durables,Home Furnishings,http://www.nasdaq.com/symbol/tpx,2763
TS,Tenaris S.A.,35.14,20742032103.1,n/a,n/a,Basic Industries,Steel/Iron Ore,http://www.nasdaq.com/symbol/ts,2764
THC,Tenet Healthcare Corporation,18.34,1827318261.16,n/a,n/a,Health Care,Hospital/Nursing Management,http://www.nasdaq.com/symbol/thc,2765
TNC,Tennant Company,70.95,1250900080.65,n/a,n/a,Technology,Industrial Machinery/Components,http://www.nasdaq.com/symbol/tnc,2766
TEN,Tenneco Inc.,67.85,3734505252.8,n/a,n/a,Capital Goods,Auto Parts:O.E.M.,http://www.nasdaq.com/symbol/ten,2767
TVC,Tennessee Valley Authority,25.1228,0,n/a,n/a,Public Utilities,Electric Utilities: Central,http://www.nasdaq.com/symbol/tvc,2768
TVE,Tennessee Valley Authority,25.04,0,n/a,n/a,Public Utilities,Electric Utilities: Central,http://www.nasdaq.com/symbol/tve,2769
TDC,Teradata Corporation,30.2,3922980000,n/a,n/a,Technology,Computer Manufacturing,http://www.nasdaq.com/symbol/tdc,2770
TER,"Teradyne, Inc.",28.79,5793184604.48,n/a,n/a,Capital Goods,Electrical Products,http://www.nasdaq.com/symbol/ter,2771
TEX,Terex Corporation,32.65,3457635000,n/a,n/a,Capital Goods,Construction/Ag Equipment/Trucks,http://www.nasdaq.com/symbol/tex,2772
TX,Ternium S.A.,23.04,4522928878.08,n/a,n/a,Basic Industries,Steel/Iron Ore,http://www.nasdaq.com/symbol/tx,2773
TNH,"Terra Nitrogen Company, L.P.",113.65,2102704112.4,n/a,n/a,Basic Industries,Agricultural Chemicals,http://www.nasdaq.com/symbol/tnh,2774
TRNO,Terreno Realty Corporation,27.09,1257391208.43,n/a,2010,Finance,Real Estate,http://www.nasdaq.com/symbol/trno,2775
TRNO^A,Terreno Realty Corporation,25.4,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/trno^a,2776
TSO,Tesoro Corporation,83.52,9763326054.72,n/a,n/a,Energy,Integrated oil Companies,http://www.nasdaq.com/symbol/tso,2777
TLLP,Tesoro Logistics LP,57.62,5882773767.18,n/a,2011,Energy,Natural Gas Distribution,http://www.nasdaq.com/symbol/tllp,2778
TTI,"Tetra Technologies, Inc.",5.04,579576180.96,n/a,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/tti,2779
TEVA,Teva Pharmaceutical Industries Limited,34.44,34956600000,n/a,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/teva,2780
TPL,Texas Pacific Land Trust,317.75,2519687595,n/a,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/tpl,2781
TGH,Textainer Group Holdings Limited,14.7,831884715.9,n/a,2007,Technology,Diversified Commercial Services,http://www.nasdaq.com/symbol/tgh,2782
TXT,Textron Inc.,48.31,13053753890.72,n/a,n/a,Capital Goods,Aerospace,http://www.nasdaq.com/symbol/txt,2783
TTF,"Thai Fund, Inc. (The)",7.77,93793767.9,n/a,1988,n/a,n/a,http://www.nasdaq.com/symbol/ttf,2784
AES,The AES Corporation,11.37,7494830437.8,n/a,n/a,Basic Industries,Electric Utilities: Central,http://www.nasdaq.com/symbol/aes,2785
AES^C,The AES Corporation,50.9506,0,n/a,n/a,Basic Industries,Electric Utilities: Central,http://www.nasdaq.com/symbol/aes^c,2786
BX,The Blackstone Group L.P.,30.74,36775545856.1,n/a,2007,Finance,Investment Managers,http://www.nasdaq.com/symbol/bx,2787
SCHW,The Charles Schwab Corporation,40.17,53252249662.95,n/a,n/a,Finance,Investment Bankers/Brokers/Service,http://www.nasdaq.com/symbol/schw,2788
SCHW^B,The Charles Schwab Corporation,25.57,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/schw^b,2789
SCHW^C,The Charles Schwab Corporation,26.28,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/schw^c,2790
SCHW^D,The Charles Schwab Corporation,25.84,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/schw^d,2791
SRV,The Cushing MLP Total Return Fund,14.86,100071727.72,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/srv,2792
GRX,The Gabelli Healthcare & Wellness Trust,9.8,194511419.2,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/grx,2793
GRX^A,The Gabelli Healthcare & Wellness Trust,25.14,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/grx^a,2794
GRX^B,The Gabelli Healthcare & Wellness Trust,26.03,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/grx^b,2795
GDL,The GDL Fund,9.9386,188221987.2666,n/a,2007,n/a,n/a,http://www.nasdaq.com/symbol/gdl,2796
GDL^B,The GDL Fund,50.46,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/gdl^b,2797
THG,"The Hanover Insurance Group, Inc.",90.1,3833150068.6,n/a,n/a,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/thg,2798
THGA,"The Hanover Insurance Group, Inc.",25.4582,0,n/a,n/a,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/thga,2799
RUBI,"The Rubicon Project, Inc.",7.84,384466598.88,n/a,2014,Technology,"Computer Software: Programming, Data Processing",http://www.nasdaq.com/symbol/rubi,2800
TRV,"The Travelers Companies, Inc.",117.78,33456441223.92,n/a,n/a,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/trv,2801
TMO,Thermo Fisher Scientific Inc,151.43,59818669821.75,n/a,n/a,Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/tmo,2802
THR,"Thermon Group Holdings, Inc.",20.45,661085329.95,n/a,2011,Energy,Industrial Machinery/Components,http://www.nasdaq.com/symbol/thr,2803
TPRE,Third Point Reinsurance Ltd.,11.65,1239372761.2,n/a,2013,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/tpre,2804
TSLF,THL Credit Senior Loan Fund,17.78,131909642.2,n/a,2013,n/a,n/a,http://www.nasdaq.com/symbol/tslf,2805
TCRX,"THL Credit, Inc.",25.62,0,n/a,2014,n/a,n/a,http://www.nasdaq.com/symbol/tcrx,2806
TCRZ,"THL Credit, Inc.",26.0799,0,n/a,2015,n/a,n/a,http://www.nasdaq.com/symbol/tcrz,2807
TRI,Thomson Reuters Corp,45.02,32749497411.02,n/a,n/a,Consumer Services,Publishing,http://www.nasdaq.com/symbol/tri,2808
THO,"Thor Industries, Inc.",104.78,5509965375.98,n/a,n/a,Consumer Non-Durables,Homebuilding,http://www.nasdaq.com/symbol/tho,2809
TDW,Tidewater Inc.,2.06,96960242.74,n/a,n/a,Consumer Services,Marine Transportation,http://www.nasdaq.com/symbol/tdw,2810
TIER,"TIER REIT, Inc.",18.53,884671693.63,n/a,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/tier,2811
TIF,Tiffany & Co.,80.47,10014890309.32,n/a,1987,Consumer Services,Consumer Specialties,http://www.nasdaq.com/symbol/tif,2812
TLYS,"Tilly&#39;s, Inc.",13.19,376593322.13,n/a,2012,Consumer Services,Clothing/Shoe/Accessory Stores,http://www.nasdaq.com/symbol/tlys,2813
TSU,TIM Participacoes S.A.,14.89,7209834710.55,n/a,n/a,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/tsu,2814
TIME,Time Inc.,19.4,1921786329.4,n/a,2014,Consumer Services,Newspapers/Magazines,http://www.nasdaq.com/symbol/time,2815
TWX,Time Warner Inc.,95.87,73982927030.87,n/a,n/a,Consumer Services,Television Services,http://www.nasdaq.com/symbol/twx,2816
TKR,Timken Company (The),44.6,3470537270.2,n/a,n/a,Capital Goods,Metal Fabrications,http://www.nasdaq.com/symbol/tkr,2817
TMST,Timken Steel Corporation,17.02,752653027.64,n/a,2014,Basic Industries,Steel/Iron Ore,http://www.nasdaq.com/symbol/tmst,2818
TWI,"Titan International, Inc.",12.92,698408429.6,n/a,n/a,Basic Industries,Steel/Iron Ore,http://www.nasdaq.com/symbol/twi,2819
TJX,"TJX Companies, Inc. (The)",75.47,49198948772.33,n/a,n/a,Consumer Services,Clothing/Shoe/Accessory Stores,http://www.nasdaq.com/symbol/tjx,2820
TOL,Toll Brothers Inc.,31.67,5143303010,n/a,n/a,Capital Goods,Homebuilding,http://www.nasdaq.com/symbol/tol,2821
TR,"Tootsie Roll Industries, Inc.",38.2,1456414040.4,n/a,n/a,Consumer Non-Durables,Specialty Foods,http://www.nasdaq.com/symbol/tr,2822
BLD,TopBuild Corp.,38.24,1454736863.68,n/a,2015,Basic Industries,Engineering & Construction,http://www.nasdaq.com/symbol/bld,2823
TMK,Torchmark Corporation,74.25,8810188843.5,n/a,n/a,Finance,Life Insurance,http://www.nasdaq.com/symbol/tmk,2824
TMK^B,Torchmark Corporation,25.5399,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/tmk^b,2825
TMK^C,Torchmark Corporation,25.9899,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/tmk^c,2826
TTC,Toro Company (The),59.05,6383816786.35,n/a,n/a,Capital Goods,Tools/Hardware,http://www.nasdaq.com/symbol/ttc,2827
TD,Toronto Dominion Bank (The),51.83,96305914483.96,n/a,n/a,Finance,Commercial Banks,http://www.nasdaq.com/symbol/td,2828
NDP,"Tortoise Energy Independence Fund, Inc.",16.76,243289349.96,n/a,2012,n/a,n/a,http://www.nasdaq.com/symbol/ndp,2829
TYG,Tortoise Energy Infrastructure Corporation,34.63,1696184845.45,n/a,2004,n/a,n/a,http://www.nasdaq.com/symbol/tyg,2830
NTG,"Tortoise MLP Fund, Inc.",21.39,1007058076.71,n/a,2010,n/a,n/a,http://www.nasdaq.com/symbol/ntg,2831
TTP,"Tortoise Pipeline & Energy Fund, Inc.",22.22,222564696.86,n/a,2011,n/a,n/a,http://www.nasdaq.com/symbol/ttp,2832
TPZ,"Tortoise Power and Energy Infrastructure Fund, Inc",23.39,162591678.87,n/a,2009,n/a,n/a,http://www.nasdaq.com/symbol/tpz,2833
TOT,Total S.A.,50.81,121593862599.28,n/a,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/tot,2834
TSS,"Total System Services, Inc.",52.87,9718391731.11,n/a,n/a,Miscellaneous,Business Services,http://www.nasdaq.com/symbol/tss,2835
TOWR,"Tower International, Inc.",26.1,530850875.4,n/a,2010,Capital Goods,Auto Parts:O.E.M.,http://www.nasdaq.com/symbol/towr,2836
TSQ,"Townsquare Media, Inc.",11.15,205098842.25,n/a,2014,Consumer Services,Broadcasting,http://www.nasdaq.com/symbol/tsq,2837
TM,Toyota Motor Corp Ltd Ord,115.12,192135135639.52,n/a,n/a,Capital Goods,Auto Manufacturing,http://www.nasdaq.com/symbol/tm,2838
TSLX,"TPG Specialty Lending, Inc.",18.87,1126844788.35,n/a,2014,n/a,n/a,http://www.nasdaq.com/symbol/tslx,2839
TAC,TransAlta Corporation,5.95,1713025628.65,n/a,n/a,Public Utilities,Electric Utilities: Central,http://www.nasdaq.com/symbol/tac,2840
TRP,TransCanada Corporation,47.95,41417247646.25,n/a,n/a,Public Utilities,Natural Gas Distribution,http://www.nasdaq.com/symbol/trp,2841
TCI,"Transcontinental Realty Investors, Inc.",16.0156,139620269.1652,n/a,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/tci,2842
TDG,Transdigm Group Incorporated,225.16,12011775337.12,n/a,2006,Capital Goods,Military/Government/Technical,http://www.nasdaq.com/symbol/tdg,2843
TLP,TransMontaigne Partners L.P.,44.83,723430631.17,n/a,2005,Energy,Natural Gas Distribution,http://www.nasdaq.com/symbol/tlp,2844
RIG,Transocean Ltd.,13.97,5438391791.47,n/a,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/rig,2845
TGS,Transportadora De Gas Sa Ord B,11.1,1763779521.6,n/a,n/a,Public Utilities,Natural Gas Distribution,http://www.nasdaq.com/symbol/tgs,2846
TRU,TransUnion,32.68,5979061753.68,n/a,2015,Finance,Finance: Consumer Services,http://www.nasdaq.com/symbol/tru,2847
TVPT,Travelport Worldwide Limited,14.3,1773662762.3,n/a,2014,Consumer Services,Transportation Services,http://www.nasdaq.com/symbol/tvpt,2848
TRR,"TRC Companies, Inc.",10.65,334303521.3,n/a,n/a,Consumer Services,Military/Government/Technical,http://www.nasdaq.com/symbol/trr,2849
TREC,Trecora Resources,12.4,303884890.4,n/a,n/a,Energy,Integrated oil Companies,http://www.nasdaq.com/symbol/trec,2850
TG,Tredegar Corporation,23.15,762133859.35,n/a,n/a,Capital Goods,Metal Fabrications,http://www.nasdaq.com/symbol/tg,2851
THS,"Treehouse Foods, Inc.",76.37,4332517449.4,n/a,n/a,Consumer Non-Durables,Packaged Foods,http://www.nasdaq.com/symbol/ths,2852
TRMR,"Tremor Video, Inc.",2.41,125217319.54,n/a,2013,Technology,Advertising,http://www.nasdaq.com/symbol/trmr,2853
TREX,"Trex Company, Inc.",68.55,2014988107.95,n/a,n/a,Basic Industries,Forest Products,http://www.nasdaq.com/symbol/trex,2854
TY,Tri Continental Corporation,22.68,1314133201.08,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ty,2855
TY^,Tri Continental Corporation,49.05,0,n/a,n/a,Consumer Services,Miscellaneous,http://www.nasdaq.com/symbol/ty^,2856
TPH,"TRI Pointe Group, Inc.",12.33,1973597479.74,n/a,2013,Capital Goods,Homebuilding,http://www.nasdaq.com/symbol/tph,2857
TCAP,Triangle Capital Corporation,19.32,779772703.92,n/a,2007,n/a,n/a,http://www.nasdaq.com/symbol/tcap,2858
TCCA,Triangle Capital Corporation,25.53,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/tcca,2859
TCCB,Triangle Capital Corporation,25.76,0,n/a,2015,n/a,n/a,http://www.nasdaq.com/symbol/tccb,2860
TRCO,Tribune Media Company,29.28,2559493134.24,n/a,2014,Consumer Services,Broadcasting,http://www.nasdaq.com/symbol/trco,2861
TSL,Trina Solar Limited,10.19,943416490.2,n/a,2006,Technology,Semiconductors,http://www.nasdaq.com/symbol/tsl,2862
TNET,"TriNet Group, Inc.",25.05,1724171685.45,n/a,2014,Miscellaneous,Business Services,http://www.nasdaq.com/symbol/tnet,2863
TRN,"Trinity Industries, Inc.",28.25,4301252707.25,n/a,n/a,Capital Goods,Railroads,http://www.nasdaq.com/symbol/trn,2864
TSE,Trinseo S.A.,68.5,3058746597.5,n/a,2014,Basic Industries,Major Chemicals,http://www.nasdaq.com/symbol/tse,2865
TPVG,TriplePoint Venture Growth BDC Corp.,12.93,206331186.15,n/a,2014,n/a,n/a,http://www.nasdaq.com/symbol/tpvg,2866
TPVZ,TriplePoint Venture Growth BDC Corp.,25.62,0,n/a,2015,n/a,n/a,http://www.nasdaq.com/symbol/tpvz,2867
GTS,Triple-S Management Corporation,20,485454320,n/a,2007,Finance,Accident &Health Insurance,http://www.nasdaq.com/symbol/gts,2868
TRTN,Triton International Limited,24.41,815179053.31,n/a,2016,Technology,Diversified Commercial Services,http://www.nasdaq.com/symbol/trtn,2869
TGI,"Triumph Group, Inc.",28.9,1431852696.4,n/a,1996,Capital Goods,Aerospace,http://www.nasdaq.com/symbol/tgi,2870
TROX,Tronox Limited,13.09,1522422632.5,n/a,n/a,Basic Industries,Major Chemicals,http://www.nasdaq.com/symbol/trox,2871
TBI,"TrueBlue, Inc.",25,1061964900,n/a,n/a,Technology,Professional Services,http://www.nasdaq.com/symbol/tbi,2872
TNP,Tsakos Energy Navigation Ltd,4.69,394684961.44,n/a,2002,Transportation,Marine Transportation,http://www.nasdaq.com/symbol/tnp,2873
TNP^B,Tsakos Energy Navigation Ltd,25.2317,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/tnp^b,2874
TNP^C,Tsakos Energy Navigation Ltd,25.548,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/tnp^c,2875
TNP^D,Tsakos Energy Navigation Ltd,24.8,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/tnp^d,2876
TUP,Tupperware Brands Corporation,60.11,3039244792.24,n/a,n/a,Consumer Non-Durables,Plastic Products,http://www.nasdaq.com/symbol/tup,2877
TKC,Turkcell Iletisim Hizmetleri AS,7.5,6600000000,n/a,n/a,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/tkc,2878
TKF,"Turkish Investment Fund, Inc. (The)",7.29,32532324.84,n/a,1989,n/a,n/a,http://www.nasdaq.com/symbol/tkf,2879
TPB,"Turning Point Brands, Inc.",13,238444557,n/a,2016,Consumer Non-Durables,Tobacco,http://www.nasdaq.com/symbol/tpb,2880
TRQ,Turquoise Hill Resources Ltd.,3.56,7163839509.64,n/a,n/a,Basic Industries,Precious Metals,http://www.nasdaq.com/symbol/trq,2881
TPC,Tutor Perini Corporation,30.5,1500662677.5,n/a,n/a,Basic Industries,General Bldg Contractors - Nonresidential Bldgs,http://www.nasdaq.com/symbol/tpc,2882
TWLO,Twilio Inc.,31.37,2733240870.84,n/a,2016,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/twlo,2883
TWTR,"Twitter, Inc.",17.61,12589441301.7,n/a,2013,Technology,"Computer Software: Programming, Data Processing",http://www.nasdaq.com/symbol/twtr,2884
TWO,Two Harbors Investments Corp,8.76,3045358960.92,n/a,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/two,2885
TYL,"Tyler Technologies, Inc.",145.55,5331118070,n/a,n/a,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/tyl,2886
TSN,"Tyson Foods, Inc.",65.39,23391047736.03,n/a,n/a,Consumer Non-Durables,Meat/Poultry/Fish,http://www.nasdaq.com/symbol/tsn,2887
TSNU,"Tyson Foods, Inc.",71.47,0,n/a,n/a,Consumer Non-Durables,Meat/Poultry/Fish,http://www.nasdaq.com/symbol/tsnu,2888
