symbol,name,lastsale,marketcap,adr_tso,ipoyear,sector,industry,summary_quote,serialid
ORG,The Organics ETF,24.4899,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/org,2847
PCLN,The Priceline Group Inc. ,1583.38,78131898767.04,n/a,1999,Miscellaneous,Business Services,http://www.nasdaq.com/symbol/pcln,2848
PRSC,The Providence Service Corporation,40.21,569575132.52,n/a,2003,Consumer Services,Transportation Services,http://www.nasdaq.com/symbol/prsc,2849
RMR,The RMR Group Inc.,48.1,1495064979.2,n/a,n/a,Consumer Services,Professional Services,http://www.nasdaq.com/symbol/rmr,2850
SPNC,The Spectranetics Corporation,25.85,1116798532.3,n/a,1992,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,http://www.nasdaq.com/symbol/spnc,2851
TTD,"The Trade Desk, Inc.",28.92,1115530465.92,n/a,2016,Technology,"Computer Software: Programming, Data Processing",http://www.nasdaq.com/symbol/ttd,2852
ULTI,"The Ultimate Software Group, Inc.",197.09,5715773387.61,n/a,1998,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/ulti,2853
YORW,The York Water Company,34.8,446877866.4,n/a,n/a,Public Utilities,Water Supply,http://www.nasdaq.com/symbol/yorw,2854
NCTY,The9 Limited,1.14,21627544.2,18971530,2004,Miscellaneous,Business Services,http://www.nasdaq.com/symbol/ncty,2855
TRPX,Therapix Biosciences Ltd.,n/a,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/trpx,2856
TBPH,"Theravance Biopharma, Inc.",31.33,1627358180.37,n/a,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/tbph,2857
TST,"TheStreet, Inc.",0.83,29262333.92,n/a,n/a,Consumer Services,Newspapers/Magazines,http://www.nasdaq.com/symbol/tst,2858
TCRD,"THL Credit, Inc.",10.44,346288285.44,n/a,2010,n/a,n/a,http://www.nasdaq.com/symbol/tcrd,2859
THLD,"Threshold Pharmaceuticals, Inc.",0.523,37426033.762,n/a,2005,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/thld,2860
TICC,TICC Capital Corp.,7.16,368592568.44,n/a,2003,n/a,n/a,http://www.nasdaq.com/symbol/ticc,2861
TIG,TiGenix,15.02,41305000,2750000,2016,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/tig,2862
TTS,"Tile Shop Hldgs, Inc.",19.2,990604396.8,n/a,n/a,Consumer Services,Home Furnishings,http://www.nasdaq.com/symbol/tts,2863
TIL,Till Capital Ltd.,4.07,13635655.88,n/a,n/a,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/til,2864
TSBK,"Timberland Bancorp, Inc.",21.25,147718695,n/a,n/a,Finance,Banks,http://www.nasdaq.com/symbol/tsbk,2865
TIPT,Tiptree Inc.,6.6,284015457,n/a,n/a,Finance,Specialty Insurers,http://www.nasdaq.com/symbol/tipt,2866
TITN,Titan Machinery Inc.,13.42,292815126.78,n/a,2007,Consumer Services,Other Specialty Stores,http://www.nasdaq.com/symbol/titn,2867
TTNP,"Titan Pharmaceuticals, Inc.",4.15,87975347.85,n/a,n/a,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),http://www.nasdaq.com/symbol/ttnp,2868
TVTY,"Tivity Health, Inc.",25.95,1003833581.25,n/a,n/a,Health Care,Hospital/Nursing Management,http://www.nasdaq.com/symbol/tvty,2869
TIVO,TiVo Corporation,18.6,2223750118.8,n/a,n/a,Miscellaneous,Multi-Sector Companies,http://www.nasdaq.com/symbol/tivo,2870
TMUS,"T-Mobile US, Inc.",61.36,50561586723.44,n/a,n/a,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/tmus,2871
TMUSP,"T-Mobile US, Inc.",100.19,0,n/a,n/a,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/tmusp,2872
TKAI,"Tokai Pharmaceuticals, Inc.",0.9195,20818998.0945,n/a,2014,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/tkai,2873
TNXP,Tonix Pharmaceuticals Holding Corp.,0.541,21207200,n/a,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/tnxp,2874
TISA,"Top Image Systems, Ltd.",1.5191,27220944.3066,n/a,1996,Technology,Computer peripheral equipment,http://www.nasdaq.com/symbol/tisa,2875
TOPS,TOP Ships Inc.,2.08,11833413.28,n/a,n/a,Transportation,Marine Transportation,http://www.nasdaq.com/symbol/tops,2876
TORM          ,TOR Minerals International Inc,5.9,20896047.7,n/a,1988,Basic Industries,Major Chemicals,http://www.nasdaq.com/symbol/torm,2877
TRCH,"Torchlight Energy Resources, Inc.",1.74,94110965.88,n/a,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/trch,2878
TSEM,Tower Semiconductor Ltd.,21.69,1873083330,n/a,1994,Technology,Semiconductors,http://www.nasdaq.com/symbol/tsem,2879
CLUB,"Town Sports International Holdings, Inc.",3.05,78121318.35,n/a,2006,Consumer Services,Hotels/Resorts,http://www.nasdaq.com/symbol/club,2880
TOWN,Towne Bank,32.45,2027870851.6,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/town,2881
TPIC,"TPI Composites, Inc.",18.63,628517757.69,n/a,2016,Energy,Industrial Machinery/Components,http://www.nasdaq.com/symbol/tpic,2882
TCON,"TRACON Pharmaceuticals, Inc.",4.95,79619368.95,n/a,2015,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),http://www.nasdaq.com/symbol/tcon,2883
TSCO,Tractor Supply Company,73.28,9617977063.36,n/a,1994,Consumer Services,RETAIL: Building Materials,http://www.nasdaq.com/symbol/tsco,2884
TWMC,Trans World Entertainment Corp.,2.85,102928855.8,n/a,n/a,Consumer Services,Consumer Electronics/Video Chains,http://www.nasdaq.com/symbol/twmc,2885
TACT,TransAct Technologies Incorporated,6.984,51565414.176,n/a,1996,Technology,Computer peripheral equipment,http://www.nasdaq.com/symbol/tact,2886
TRNS,"Transcat, Inc.",11.4,79926904.8,n/a,n/a,Capital Goods,Electrical Products,http://www.nasdaq.com/symbol/trns,2887
TBIO,"Transgenomic, Inc.",0.75,18589683,n/a,2000,Capital Goods,Biotechnology: Laboratory Analytical Instruments,http://www.nasdaq.com/symbol/tbio,2888
TGA,Transglobe Energy Corp,1.72,124193234.68,n/a,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/tga,2889
TA,TravelCenters of America LLC,7.1,275853907.3,n/a,n/a,Consumer Durables,Automotive Aftermarket,http://www.nasdaq.com/symbol/ta,2890
TANNI,TravelCenters of America LLC,25.69,0,n/a,n/a,Consumer Durables,Automotive Aftermarket,http://www.nasdaq.com/symbol/tanni,2891
TANNL,TravelCenters of America LLC,25.69,0,n/a,n/a,Consumer Durables,Automotive Aftermarket,http://www.nasdaq.com/symbol/tannl,2892
TANNZ,TravelCenters of America LLC,25.98,0,n/a,n/a,Consumer Durables,Automotive Aftermarket,http://www.nasdaq.com/symbol/tannz,2893
TZOO,Travelzoo Inc.,9.05,125119444.65,n/a,n/a,Technology,EDP Services,http://www.nasdaq.com/symbol/tzoo,2894
TRVN,"Trevena, Inc.",7.72,430776000,n/a,2014,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/trvn,2895
TCBK,TriCo Bancshares,37.13,847576795.01,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/tcbk,2896
TRIL,Trillium Therapeutics Inc.,5.7,44717548.8,n/a,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/tril,2897
TRS,TriMas Corporation,22.2,1010120956.8,n/a,2007,Capital Goods,Industrial Specialties,http://www.nasdaq.com/symbol/trs,2898
TRMB,Trimble Inc.,30.26,7582665878.78,n/a,1990,Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/trmb,2899
TRIB,Trinity Biotech plc,6.61,158076464.45,23914745,1992,Health Care,Biotechnology: In Vitro & In Vivo Diagnostic Substances,http://www.nasdaq.com/symbol/trib,2900
TRIP,"TripAdvisor, Inc.",52.61,7665340605.49,n/a,n/a,Technology,"Computer Software: Programming, Data Processing",http://www.nasdaq.com/symbol/trip,2901
TSC,"TriState Capital Holdings, Inc.",22.55,639138122.7,n/a,2013,Finance,Major Banks,http://www.nasdaq.com/symbol/tsc,2902
TBK,"Triumph Bancorp, Inc.",27.25,493348796.75,n/a,2014,Finance,Major Banks,http://www.nasdaq.com/symbol/tbk,2903
TRVG,trivago N.V.,11.45,326635833.15,28527147,2016,n/a,n/a,http://www.nasdaq.com/symbol/trvg,2904
TRNC,"tronc, Inc.",14.08,512909506.56,n/a,n/a,Consumer Services,Newspapers/Magazines,http://www.nasdaq.com/symbol/trnc,2905
TROV,"TrovaGene, Inc.",2.15,65823122.9,n/a,n/a,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),http://www.nasdaq.com/symbol/trov,2906
TROVU,"TrovaGene, Inc.",7.295,0,n/a,n/a,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),http://www.nasdaq.com/symbol/trovu,2907
TROVW,"TrovaGene, Inc.",0.3,0,n/a,n/a,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),http://www.nasdaq.com/symbol/trovw,2908
TRUE,"TrueCar, Inc.",13.23,1130650273.62,n/a,2014,Technology,"Computer Software: Programming, Data Processing",http://www.nasdaq.com/symbol/true,2909
THST,"Truett-Hurst, Inc.",2.37,10206663.33,n/a,2013,Consumer Non-Durables,Beverages (Production/Distribution),http://www.nasdaq.com/symbol/thst,2910
TRUP,"Trupanion, Inc.",16.43,480640870.51,n/a,n/a,Health Care,Medical Specialities,http://www.nasdaq.com/symbol/trup,2911
TRST,TrustCo Bank Corp NY,8.35,799138219.6,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/trst,2912
TRMK,Trustmark Corporation,33.66,2276333975.52,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/trmk,2913
TSRI,"TSR, Inc.",5.75,11281856.5,n/a,n/a,Technology,EDP Services,http://www.nasdaq.com/symbol/tsri,2914
TTMI,"TTM Technologies, Inc.",15.15,1520956374,n/a,2000,Technology,Electrical Products,http://www.nasdaq.com/symbol/ttmi,2915
TCX,Tucows Inc.,48.2,504247866.8,n/a,n/a,Technology,EDP Services,http://www.nasdaq.com/symbol/tcx,2916
TUES,Tuesday Morning Corp.,3.75,169080960,n/a,1999,Consumer Services,Department/Specialty Retail Stores,http://www.nasdaq.com/symbol/tues,2917
TOUR,Tuniu Corporation,9.08,285212506.52,31411069,2014,Consumer Services,Transportation Services,http://www.nasdaq.com/symbol/tour,2918
HEAR,Turtle Beach Corporation,1.28,63041710.08,n/a,n/a,Consumer Durables,Telecommunications Equipment,http://www.nasdaq.com/symbol/hear,2919
TUTI,Tuttle Tactical Management Multi-Strategy Income ETF,22.58,20322090.32,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/tuti,2920
TUTT,Tuttle Tactical Management U.S. Core ETF,22.03,59481088.12,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/tutt,2921
FOX,"Twenty-First Century Fox, Inc.",31.09,57682262024.47,n/a,n/a,Consumer Services,Television Services,http://www.nasdaq.com/symbol/fox,2922
FOXA,"Twenty-First Century Fox, Inc.",31.4,38337514712.6,n/a,n/a,Consumer Services,Television Services,http://www.nasdaq.com/symbol/foxa,2923
TWIN,"Twin Disc, Incorporated",17.4,199771714.2,n/a,n/a,Technology,Industrial Machinery/Components,http://www.nasdaq.com/symbol/twin,2924
TRCB,Two River Bancorp,16.026,127588082.268,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/trcb,2925
USCR,"U S Concrete, Inc.",66.15,1038320233.65,n/a,n/a,Capital Goods,Building Materials,http://www.nasdaq.com/symbol/uscr,2926
PRTS,"U.S. Auto Parts Network, Inc.",3.37,117874906.29,n/a,2007,Consumer Services,Other Specialty Stores,http://www.nasdaq.com/symbol/prts,2927
USEG,U.S. Energy Corp.,1.1,6747956.6,n/a,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/useg,2928
GROW,"U.S. Global Investors, Inc.",1.85,28161871.05,n/a,n/a,Finance,Investment Managers,http://www.nasdaq.com/symbol/grow,2929
UREE,"U.S. Rare Earths, Inc.",0.2199,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/uree,2930
UBNT,"Ubiquiti Networks, Inc.",63.52,5216917418.24,n/a,2011,Technology,Radio And Television Broadcasting And Communications Equipment,http://www.nasdaq.com/symbol/ubnt,2931
UFPT,"UFP Technologies, Inc.",23.8,172027542.4,n/a,1993,Capital Goods,Containers/Packaging,http://www.nasdaq.com/symbol/ufpt,2932
ULTA,"Ulta Beauty, Inc.",272.06,16931052303.28,n/a,2007,Consumer Services,Other Specialty Stores,http://www.nasdaq.com/symbol/ulta,2933
UCTT,"Ultra Clean Holdings, Inc.",12.85,423050411.35,n/a,2004,Technology,Semiconductors,http://www.nasdaq.com/symbol/uctt,2934
RARE,Ultragenyx Pharmaceutical Inc.,74.11,3028124298.71,n/a,2014,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/rare,2935
ULBI,Ultralife Corporation,5.5,83793853,n/a,1992,Miscellaneous,Industrial Machinery/Components,http://www.nasdaq.com/symbol/ulbi,2936
UTEK,"Ultratech, Inc.",28.66,770054448.58,n/a,1993,Technology,Industrial Machinery/Components,http://www.nasdaq.com/symbol/utek,2937
UMBF,UMB Financial Corporation,77.68,3849976315.36,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/umbf,2938
UMPQ,Umpqua Holdings Corporation,18.42,4056237051.78,n/a,n/a,Finance,Savings Institutions,http://www.nasdaq.com/symbol/umpq,2939
UNAM,Unico American Corporation,10.745,57025144.085,n/a,n/a,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/unam,2940
UNIS,Unilife Corporation,2.32,40328263.04,n/a,n/a,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/unis,2941
UBSH,Union Bankshares Corporation,36.72,1599457728.24,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/ubsh,2942
UNB,"Union Bankshares, Inc.",41.6,185521648,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/unb,2943
UNXL,"Uni-Pixel, Inc.",1.42,63962096.6,n/a,n/a,Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/unxl,2944
QURE,uniQure N.V.,6.36,159868152.72,n/a,2014,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/qure,2945
UBCP,"United Bancorp, Inc.",12.7,68901360.8,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/ubcp,2946
UBOH,"United Bancshares, Inc.",23.25,76178950.5,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/uboh,2947
UBSI,"United Bankshares, Inc.",44.55,3611494665.9,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/ubsi,2948
UCBA,United Community Bancorp,16.85,70738709.55,n/a,n/a,Finance,Savings Institutions,http://www.nasdaq.com/symbol/ucba,2949
UCBI,"United Community Banks, Inc.",28.49,2018907667.7,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/ucbi,2950
UCFC,United Community Financial Corp.,8.73,406384730.1,n/a,n/a,Finance,Banks,http://www.nasdaq.com/symbol/ucfc,2951
UBNK,"United Financial Bancorp, Inc. ",17.77,897599874.84,n/a,n/a,Finance,Banks,http://www.nasdaq.com/symbol/ubnk,2952
UFCS,"United Fire Group, Inc",46.96,1190802522.8,n/a,n/a,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/ufcs,2953
UIHC,United Insurance Holdings Corp.,13.49,292012822.86,n/a,n/a,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/uihc,2954
UNFI,"United Natural Foods, Inc.",45.79,2316264071.84,n/a,1996,Consumer Non-Durables,Food Distributors,http://www.nasdaq.com/symbol/unfi,2955
UBFO,United Security Bancshares,8.15,136150534.05,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/ubfo,2956
USLM,"United States Lime & Minerals, Inc.",76.47,425523050.25,n/a,n/a,Basic Industries,Mining & Quarrying of Nonmetallic Minerals (No Fuels),http://www.nasdaq.com/symbol/uslm,2957
UTHR,United Therapeutics Corporation,163.68,6942565439.04,n/a,1999,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/uthr,2958
UG,"United-Guardian, Inc.",15.6,71671376.4,n/a,n/a,Consumer Non-Durables,Package Goods/Cosmetics,http://www.nasdaq.com/symbol/ug,2959
UNTY,"Unity Bancorp, Inc.",16.65,173366976.15,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/unty,2960
OLED,Universal Display Corporation,64.9,3048294460.2,n/a,n/a,Capital Goods,Electrical Products,http://www.nasdaq.com/symbol/oled,2961
UEIC,Universal Electronics Inc.,62.95,917321249,n/a,1993,Consumer Non-Durables,Consumer Electronics/Appliances,http://www.nasdaq.com/symbol/ueic,2962
UFPI,"Universal Forest Products, Inc.",101.92,2072129302.88,n/a,1993,Basic Industries,Forest Products,http://www.nasdaq.com/symbol/ufpi,2963
ULH,"Universal Logistics Holdings, Inc.",14.55,413405454.3,n/a,n/a,Transportation,Trucking Freight/Courier Services,http://www.nasdaq.com/symbol/ulh,2964
USAP,"Universal Stainless & Alloy Products, Inc.",17.1,123233868.9,n/a,1994,Basic Industries,Steel/Iron Ore,http://www.nasdaq.com/symbol/usap,2965
UVSP,Univest Corporation of Pennsylvania,28.2,749407386,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/uvsp,2966
UPLD,"Upland Software, Inc.",12.29,219270252.95,n/a,2014,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/upld,2967
URRE,"Uranium Resources, Inc.",1.94,27421740.92,n/a,n/a,Basic Industries,Precious Metals,http://www.nasdaq.com/symbol/urre,2968
URBN,"Urban Outfitters, Inc.",26.32,3059273115.92,n/a,1993,Consumer Services,Clothing/Shoe/Accessory Stores,http://www.nasdaq.com/symbol/urbn,2969
ECOL,"US Ecology, Inc.",53.45,1164125820.2,n/a,n/a,Public Utilities,Environmental Services,http://www.nasdaq.com/symbol/ecol,2970
USAT,"USA Technologies, Inc.",4.25,171263134,n/a,n/a,Miscellaneous,Office Equipment/Supplies/Services,http://www.nasdaq.com/symbol/usat,2971
USATP,"USA Technologies, Inc.",21.94,9764682.22,n/a,n/a,Miscellaneous,Office Equipment/Supplies/Services,http://www.nasdaq.com/symbol/usatp,2972
USAK,"USA Truck, Inc.",8.31,68887398.69,n/a,1992,Transportation,Trucking Freight/Courier Services,http://www.nasdaq.com/symbol/usak,2973
UTMD,"Utah Medical Products, Inc.",62.25,234140925,n/a,n/a,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/utmd,2974
UTSI,UTStarcom Holdings Corp,1.78,64899157.78,n/a,2000,Consumer Durables,Telecommunications Equipment,http://www.nasdaq.com/symbol/utsi,2975
VALU,"Value Line, Inc.",17.85,173415034.8,n/a,1983,Finance,Investment Managers,http://www.nasdaq.com/symbol/valu,2976
VNDA,Vanda Pharmaceuticals Inc.,13.65,599872182,n/a,2006,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/vnda,2977
BBH,VanEck Vectors Biotech ETF,116.05,661079173.15,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/bbh,2978
GNRX,VanEck Vectors Generic Drugs ETF,21.9347,6580410,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/gnrx,2979
PPH,VanEck Vectors Pharmaceutical ETF,52.79,229010305.02,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/pph,2980
VWOB,Vanguard Emerging Markets Government Bond ETF,78.88,923747588.48,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/vwob,2981
VNQI,Vanguard Global ex-U.S. Real Estate ETF,51.62,3281811754.82,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/vnqi,2982
VGIT,Vanguard Intermediate -Term Government Bond ETF,64.06,999402366.16,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/vgit,2983
VCIT,Vanguard Intermediate-Term Corporate Bond ETF,85.79,12045904987.12,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/vcit,2984
VIGI,Vanguard International Dividend Appreciation ETF,55.14,185085239.88,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/vigi,2985
VYMI,Vanguard International High Dividend Yield ETF,59.11,200358724.01,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/vymi,2986
VCLT,Vanguard Long-Term Corporate Bond ETF,88.83,1448077790.25,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/vclt,2987
VGLT,Vanguard Long-Term Government Bond ETF,73.48,460226108.32,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/vglt,2988
VMBS,Vanguard Mortgage-Backed Securities ETF,52.34,3047558784.6,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/vmbs,2989
VNR,Vanguard Natural Resources LLC,0.2956,38730755.8848,n/a,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/vnr,2990
VNRAP,Vanguard Natural Resources LLC,2.96,0,n/a,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/vnrap,2991
VNRBP,Vanguard Natural Resources LLC,2.75,19250000,n/a,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/vnrbp,2992
VNRCP,Vanguard Natural Resources LLC,3.04,0,n/a,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/vnrcp,2993
VONE,Vanguard Russell 1000 ETF,105.5475,725639062.5,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/vone,2994
VONG,Vanguard Russell 1000 Growth ETF,111.97,879156080.67,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/vong,2995
VONV,Vanguard Russell 1000 Value ETF,99.3,923490000,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/vonv,2996
VTWO,Vanguard Russell 2000 ETF,109.65,945731250,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/vtwo,2997
VTWG,Vanguard Russell 2000 Growth ETF,114.82,177971000,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/vtwg,2998
VTWV,Vanguard Russell 2000 Value ETF,103.59,170923500,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/vtwv,2999
VTHR,Vanguard Russell 3000 ETF,105.85,306965000,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/vthr,3000
VCSH,Vanguard Short-Term Corporate Bond ETF,79.54,16312176624.04,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/vcsh,3001
VGSH,Vanguard Short-Term Government ETF,60.75,1312044601.5,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/vgsh,3002
VTIP,Vanguard Short-Term Inflation-Protected Securities Index Fund,49.4,3068570463.4,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/vtip,3003
BNDX,Vanguard Total International Bond ETF,53.68,6237051071.68,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/bndx,3004
VXUS,Vanguard Total International Stock ETF,48.19,6895232417,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/vxus,3005
VREX,Varex Imaging Corporation,30.6,1144440000,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/vrex,3006
